RUN	Model25PHigh	model25phigh	1612215145494	 	3.3.1
REQUEST	540		localhost:8081 Redirect 2	1612215157393	1612215158406	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 24 with intensity 3	540	END	1612215146745	1612215158406
REQUEST	380		localhost:8081 Redirect 1	1612215156207	1612215158420	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	380	END	1612215146739	1612215158420
REQUEST	199		localhost:8080 Redirect 2	1612215157423	1612215158439	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 24 with intensity 3	199	END	1612215146731	1612215158439
REQUEST	200		localhost:8080 Redirect 2	1612215157468	1612215158477	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 24 with intensity 3	200	END	1612215146731	1612215158477
REQUEST	329		localhost:8082 Redirect 1	1612215157481	1612215158486	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 21 with intensity 15	329	END	1612215146737	1612215158487
REQUEST	237		localhost:8083 Redirect 1	1612215156331	1612215158550	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	237	END	1612215146733	1612215158551
REQUEST	523		localhost:8082 Redirect 1	1612215157737	1612215158745	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 22 with intensity 15	523	END	1612215146744	1612215158745
REQUEST	77		localhost:8081 Redirect 1	1612215157737	1612215158756	OK	 
REQUEST	135		localhost:8081 Redirect 1	1612215157737	1612215158756	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	77	END	1612215146726	1612215158757
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	135	END	1612215146728	1612215158757
REQUEST	513		localhost:8081 Redirect 2	1612215157237	1612215158879	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 24 with intensity 3	513	END	1612215146744	1612215158880
REQUEST	429		localhost:8080 Redirect 2	1612215157887	1612215158894	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 23 with intensity 5	429	END	1612215146741	1612215158894
REQUEST	433		localhost:8080 Redirect 2	1612215157978	1612215158988	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 23 with intensity 5	433	END	1612215146741	1612215158988
REQUEST	285		localhost:8080 Redirect 1	1612215156586	1612215159129	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	285	END	1612215146735	1612215159129
REQUEST	361		localhost:8084 Redirect 2	1612215158249	1612215159266	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 23 with intensity 5	361	END	1612215146738	1612215159266
REQUEST	328		localhost:8082 Redirect 1	1612215156845	1612215159385	OK	 
REQUEST	197		localhost:8081 Redirect 1	1612215158376	1612215159385	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 21 with intensity 15	328	END	1612215146737	1612215159385
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	197	END	1612215146731	1612215159385
REQUEST	317		localhost:8081	1612215146737	1612215160486	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	317	END	1612215146736	1612215160487
REQUEST	293		localhost:8084	1612215146736	1612215163427	OK	 
REQUEST	460		localhost:8080	1612215146742	1612215163934	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	460	END	1612215146742	1612215163934
REQUEST	293		localhost:8084 Redirect 1	1612215163427	1612215164436	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	293	END	1612215146735	1612215164437
REQUEST	108		localhost:8080	1612215146728	1612215164443	OK	 
REQUEST	335		localhost:8082	1612215146738	1612215164646	OK	 
REQUEST	357		localhost:8084	1612215146738	1612215164646	OK	 
REQUEST	243		localhost:8083	1612215146733	1612215164646	OK	 
REQUEST	42		localhost:8084	1612215146723	1612215164707	OK	 
REQUEST	428		localhost:8080	1612215146741	1612215164769	OK	 
REQUEST	396		localhost:8084	1612215146740	1612215164961	OK	 
REQUEST	266		localhost:8080	1612215146734	1612215165025	OK	 
REQUEST	399		localhost:8084	1612215146740	1612215165025	OK	 
REQUEST	142		localhost:8081	1612215146729	1612215165025	OK	 
REQUEST	46		localhost:8080	1612215146722	1612215165027	OK	 
REQUEST	170		localhost:8081	1612215146731	1612215165027	OK	 
REQUEST	19		localhost:8083	1612215146722	1612215165029	OK	 
REQUEST	549		localhost:8081	1612215146745	1612215165029	OK	 
REQUEST	110		localhost:8080	1612215146728	1612215165029	OK	 
REQUEST	76		localhost:8081	1612215146726	1612215165029	OK	 
REQUEST	544		localhost:8084	1612215146745	1612215165029	OK	 
REQUEST	325		localhost:8082	1612215146737	1612215165033	OK	 
REQUEST	174		localhost:8081	1612215146731	1612215165033	OK	 
REQUEST	524		localhost:8082	1612215146745	1612215165036	OK	 
REQUEST	288		localhost:8084	1612215146735	1612215165036	OK	 
REQUEST	234		localhost:8083	1612215146733	1612215165036	OK	 
REQUEST	147		localhost:8081	1612215146729	1612215165037	OK	 
REQUEST	275		localhost:8080	1612215146742	1612215165038	OK	 
REQUEST	300		localhost:8084	1612215146736	1612215165039	OK	 
REQUEST	398		localhost:8084	1612215146740	1612215165039	OK	 
REQUEST	389		localhost:8081	1612215146740	1612215165039	OK	 
REQUEST	138		localhost:8081	1612215146729	1612215165090	OK	 
REQUEST	83		localhost:8081	1612215146733	1612215165090	OK	 
REQUEST	371		localhost:8083	1612215146739	1612215165091	OK	 
REQUEST	480		localhost:8081	1612215146743	1612215165091	OK	 
REQUEST	517		localhost:8082	1612215146744	1612215165091	OK	 
REQUEST	339		localhost:8081	1612215146738	1612215165091	OK	 
REQUEST	140		localhost:8081	1612215146746	1612215165093	OK	 
REQUEST	453		localhost:8081	1612215146742	1612215165093	OK	 
REQUEST	51		localhost:8080	1612215146725	1612215165094	OK	 
REQUEST	416		localhost:8080	1612215146741	1612215165094	OK	 
REQUEST	527		localhost:8082	1612215146744	1612215165094	OK	 
REQUEST	236		localhost:8083	1612215146733	1612215165094	OK	 
REQUEST	179		localhost:8081	1612215146731	1612215165094	OK	 
REQUEST	448		localhost:8081	1612215146742	1612215165094	OK	 
REQUEST	364		localhost:8083	1612215146739	1612215165155	OK	 
REQUEST	403		localhost:8084	1612215146740	1612215165155	OK	 
REQUEST	78		localhost:8081	1612215146726	1612215165155	OK	 
REQUEST	367		localhost:8083	1612215146739	1612215165155	OK	 
REQUEST	546		localhost:8080	1612215146758	1612215165155	OK	 
REQUEST	96		localhost:8083	1612215146727	1612215165155	OK	 
REQUEST	539		localhost:8081	1612215146779	1612215165155	OK	 
REQUEST	435		localhost:8084	1612215146741	1612215165155	OK	 
REQUEST	302		localhost:8082	1612215146736	1612215165155	OK	 
REQUEST	430		localhost:8080	1612215146741	1612215165160	OK	 
REQUEST	332		localhost:8082	1612215146738	1612215165160	OK	 
REQUEST	32		localhost:8084	1612215146723	1612215165160	OK	 
REQUEST	239		localhost:8083	1612215146744	1612215165160	OK	 
REQUEST	143		localhost:8081	1612215146745	1612215165160	OK	 
REQUEST	172		localhost:8081	1612215146731	1612215165160	OK	 
REQUEST	352		localhost:8084	1612215146738	1612215165160	OK	 
REQUEST	44		localhost:8083	1612215146722	1612215165160	OK	 
REQUEST	431		localhost:8080	1612215146741	1612215165162	OK	 
REQUEST	512		localhost:8084	1612215146744	1612215165162	OK	 
REQUEST	531		localhost:8082	1612215146803	1612215165164	OK	 
REQUEST	128		localhost:8083	1612215146729	1612215165163	OK	 
REQUEST	106		localhost:8080	1612215146728	1612215165164	OK	 
REQUEST	384		localhost:8081	1612215146740	1612215165164	OK	 
REQUEST	330		localhost:8082	1612215146737	1612215165164	OK	 
REQUEST	290		localhost:8084	1612215146735	1612215165348	OK	 
REQUEST	224		localhost:8081	1612215146733	1612215165461	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	224	END	1612215146732	1612215165461
REQUEST	320		localhost:8081	1612215146737	1612215165463	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	320	END	1612215146737	1612215165463
REQUEST	467		localhost:8080	1612215146743	1612215165514	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	467	END	1612215146742	1612215165514
REQUEST	485		localhost:8084	1612215146743	1612215165524	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	485	END	1612215146743	1612215165524
REQUEST	499		localhost:8083	1612215146744	1612215165526	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	499	END	1612215146743	1612215165527
REQUEST	12		localhost:8082	1612215146722	1612215165528	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 20 with intensity 15	12	END	1612215146666	1612215165529
REQUEST	229		localhost:8081	1612215146733	1612215165531	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	229	END	1612215146732	1612215165531
REQUEST	495		localhost:8084	1612215146743	1612215165533	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	495	END	1612215146743	1612215165533
REQUEST	10		localhost:8082	1612215146722	1612215165535	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 20 with intensity 15	10	END	1612215146666	1612215165536
REQUEST	160		localhost:8081	1612215146730	1612215165541	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	160	END	1612215146730	1612215165541
REQUEST	202		localhost:8083	1612215146733	1612215165542	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	202	END	1612215146731	1612215165543
REQUEST	211		localhost:8083	1612215146732	1612215165590	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	211	END	1612215146732	1612215165590
REQUEST	14		localhost:8082	1612215146723	1612215165592	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 20 with intensity 15	14	END	1612215146667	1612215165592
REQUEST	74		localhost:8084	1612215146726	1612215165644	OK	 
REQUEST	64		localhost:8084	1612215146726	1612215165644	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	74	END	1612215146726	1612215165644
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	64	END	1612215146725	1612215165644
REQUEST	307		localhost:8081	1612215146736	1612215165651	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	307	END	1612215146736	1612215165652
REQUEST	357		localhost:8084 Redirect 1	1612215164647	1612215165654	OK	 
REQUEST	226		localhost:8081	1612215146733	1612215165654	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	226	END	1612215146732	1612215165654
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	357	END	1612215146738	1612215165654
REQUEST	463		localhost:8080	1612215146742	1612215165656	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	463	END	1612215146742	1612215165656
REQUEST	270		localhost:8084	1612215146734	1612215165657	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 0 with intensity 1	270	END	1612215146734	1612215165657
REQUEST	206		localhost:8083	1612215146732	1612215165659	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	206	END	1612215146731	1612215165659
REQUEST	258		localhost:8080	1612215146734	1612215165661	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	258	END	1612215146733	1612215165662
REQUEST	335		localhost:8082 Redirect 1	1612215164647	1612215165668	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 21 with intensity 15	335	END	1612215146737	1612215165669
REQUEST	243		localhost:8083 Redirect 1	1612215164647	1612215165671	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	243	END	1612215146733	1612215165671
REQUEST	428		localhost:8080 Redirect 1	1612215164769	1612215165776	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	428	END	1612215146741	1612215165776
REQUEST	396		localhost:8084 Redirect 1	1612215164961	1612215165970	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	396	END	1612215146740	1612215165970
REQUEST	389		localhost:8081 Redirect 1	1612215165039	1612215166057	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	389	END	1612215146739	1612215166057
REQUEST	76		localhost:8081 Redirect 1	1612215165030	1612215166058	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	76	END	1612215146726	1612215166058
REQUEST	325		localhost:8082 Redirect 1	1612215165033	1612215166059	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 21 with intensity 15	325	END	1612215146737	1612215166059
REQUEST	46		localhost:8080 Redirect 1	1612215165027	1612215166059	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	46	END	1612215146684	1612215166059
REQUEST	170		localhost:8081 Redirect 1	1612215165027	1612215166071	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	170	END	1612215146730	1612215166071
REQUEST	147		localhost:8081 Redirect 1	1612215165037	1612215166072	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	147	END	1612215146729	1612215166072
REQUEST	174		localhost:8081 Redirect 1	1612215165033	1612215166073	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	174	END	1612215146730	1612215166073
REQUEST	275		localhost:8080 Redirect 1	1612215165038	1612215166075	OK	 
REQUEST	399		localhost:8084 Redirect 1	1612215165025	1612215166075	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	399	END	1612215146740	1612215166075
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	275	END	1612215146734	1612215166075
REQUEST	524		localhost:8082 Redirect 1	1612215165036	1612215166078	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 22 with intensity 15	524	END	1612215146744	1612215166078
REQUEST	19		localhost:8083 Redirect 1	1612215165030	1612215166079	OK	 
REQUEST	549		localhost:8081 Redirect 1	1612215165030	1612215166082	OK	 
REQUEST	544		localhost:8084 Redirect 1	1612215165030	1612215166084	OK	 
REQUEST	142		localhost:8081 Redirect 1	1612215165025	1612215166085	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	142	END	1612215146729	1612215166085
REQUEST	110		localhost:8080 Redirect 1	1612215165030	1612215166099	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	110	END	1612215146728	1612215166099
REQUEST	288		localhost:8084 Redirect 1	1612215165036	1612215166101	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	288	END	1612215146735	1612215166102
REQUEST	234		localhost:8083 Redirect 1	1612215165036	1612215166111	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	234	END	1612215146733	1612215166111
REQUEST	527		localhost:8082 Redirect 1	1612215165094	1612215166120	OK	 
REQUEST	480		localhost:8081 Redirect 1	1612215165091	1612215166120	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 22 with intensity 15	527	END	1612215146744	1612215166120
REQUEST	51		localhost:8080 Redirect 1	1612215165094	1612215166120	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	51	END	1612215146724	1612215166120
REQUEST	416		localhost:8080 Redirect 1	1612215165094	1612215166120	OK	 
REQUEST	140		localhost:8081 Redirect 1	1612215165093	1612215166121	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	416	END	1612215146740	1612215166121
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	140	END	1612215146729	1612215166121
REQUEST	517		localhost:8082 Redirect 1	1612215165091	1612215166121	OK	 
REQUEST	339		localhost:8081 Redirect 1	1612215165091	1612215166122	OK	 
REQUEST	138		localhost:8081 Redirect 1	1612215165090	1612215166124	OK	 
REQUEST	453		localhost:8081 Redirect 1	1612215165093	1612215166124	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	138	END	1612215146729	1612215166124
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	453	END	1612215146742	1612215166124
REQUEST	83		localhost:8081 Redirect 1	1612215165090	1612215166125	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	83	END	1612215146726	1612215166126
REQUEST	448		localhost:8081 Redirect 1	1612215165094	1612215166128	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	448	END	1612215146742	1612215166128
REQUEST	371		localhost:8083 Redirect 1	1612215165091	1612215166132	OK	 
REQUEST	398		localhost:8084 Redirect 1	1612215165039	1612215166132	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	371	END	1612215146739	1612215166132
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	398	END	1612215146740	1612215166132
REQUEST	492		localhost:8084	1612215146743	1612215166167	OK	 
REQUEST	66		localhost:8084	1612215146726	1612215166167	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	492	END	1612215146743	1612215166167
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	66	END	1612215146725	1612215166167
REQUEST	96		localhost:8083 Redirect 1	1612215165155	1612215166179	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	96	END	1612215146727	1612215166179
REQUEST	352		localhost:8084 Redirect 1	1612215165160	1612215166181	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	352	END	1612215146738	1612215166181
REQUEST	128		localhost:8083 Redirect 1	1612215165164	1612215166186	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	128	END	1612215146728	1612215166186
REQUEST	546		localhost:8080 Redirect 1	1612215165155	1612215166186	OK	 
REQUEST	435		localhost:8084 Redirect 1	1612215165155	1612215166189	OK	 
REQUEST	367		localhost:8083 Redirect 1	1612215165155	1612215166191	OK	 
REQUEST	364		localhost:8083 Redirect 1	1612215165155	1612215166191	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	367	END	1612215146738	1612215166191
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	364	END	1612215146738	1612215166191
REQUEST	143		localhost:8081 Redirect 1	1612215165160	1612215166193	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	143	END	1612215146729	1612215166193
REQUEST	512		localhost:8084 Redirect 1	1612215165162	1612215166194	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 1 with intensity 1	512	END	1612215146744	1612215166194
REQUEST	330		localhost:8082 Redirect 1	1612215165164	1612215166196	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 21 with intensity 15	330	END	1612215146737	1612215166196
REQUEST	32		localhost:8084 Redirect 1	1612215165160	1612215166197	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	32	END	1612215146672	1612215166197
REQUEST	78		localhost:8081 Redirect 1	1612215165155	1612215166198	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	78	END	1612215146726	1612215166198
REQUEST	106		localhost:8080 Redirect 1	1612215165164	1612215166199	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	106	END	1612215146727	1612215166199
REQUEST	302		localhost:8082 Redirect 1	1612215165155	1612215166200	OK	 
REQUEST	539		localhost:8081 Redirect 1	1612215165155	1612215166200	OK	 
REQUEST	403		localhost:8084 Redirect 1	1612215165155	1612215166200	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	403	END	1612215146740	1612215166200
REQUEST	172		localhost:8081 Redirect 1	1612215165160	1612215166200	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	172	END	1612215146730	1612215166200
REQUEST	239		localhost:8083 Redirect 1	1612215165160	1612215166201	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	239	END	1612215146733	1612215166201
REQUEST	384		localhost:8081 Redirect 1	1612215165164	1612215166202	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	384	END	1612215146739	1612215166202
REQUEST	44		localhost:8083 Redirect 1	1612215165161	1612215166205	OK	 
REQUEST	430		localhost:8080 Redirect 1	1612215165160	1612215166205	OK	 
REQUEST	431		localhost:8080 Redirect 1	1612215165162	1612215166207	OK	 
REQUEST	531		localhost:8082 Redirect 1	1612215165164	1612215166207	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 22 with intensity 15	531	END	1612215146744	1612215166207
REQUEST	316		localhost:8081	1612215146737	1612215166223	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	316	END	1612215146736	1612215166223
REQUEST	290		localhost:8084 Redirect 1	1612215165349	1612215166357	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	290	END	1612215146735	1612215166357
REQUEST	268		localhost:8083	1612215146734	1612215166560	OK	 
REQUEST	303		localhost:8082	1612215146736	1612215166623	OK	 
REQUEST	192		localhost:8081	1612215146731	1612215166623	OK	 
REQUEST	115		localhost:8080	1612215146728	1612215166686	OK	 
REQUEST	421		localhost:8080	1612215146741	1612215166686	OK	 
REQUEST	194		localhost:8081	1612215146731	1612215166750	OK	 
REQUEST	549		localhost:8081 Redirect 2	1612215166082	1612215167100	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 24 with intensity 3	549	END	1612215146745	1612215167101
REQUEST	339		localhost:8081 Redirect 2	1612215166122	1612215167138	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 23 with intensity 5	339	END	1612215146737	1612215167138
REQUEST	480		localhost:8081 Redirect 2	1612215166120	1612215167140	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 23 with intensity 5	480	END	1612215146743	1612215167141
REQUEST	517		localhost:8082 Redirect 2	1612215166121	1612215167148	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 24 with intensity 3	517	END	1612215146744	1612215167148
REQUEST	300		localhost:8084 Redirect 1	1612215165039	1612215167187	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	300	END	1612215146736	1612215167187
REQUEST	546		localhost:8080 Redirect 2	1612215166187	1612215167215	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 24 with intensity 3	546	END	1612215146745	1612215167215
REQUEST	539		localhost:8081 Redirect 2	1612215166200	1612215167218	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 24 with intensity 3	539	END	1612215146744	1612215167218
REQUEST	44		localhost:8083 Redirect 2	1612215166205	1612215167226	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 3 with intensity 1	44	END	1612215146684	1612215167226
REQUEST	302		localhost:8082 Redirect 2	1612215166200	1612215167228	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 23 with intensity 5	302	END	1612215146736	1612215167228
REQUEST	430		localhost:8080 Redirect 2	1612215166205	1612215167228	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 23 with intensity 5	430	END	1612215146741	1612215167228
REQUEST	42		localhost:8084 Redirect 1	1612215164707	1612215167241	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	42	END	1612215146684	1612215167241
REQUEST	266		localhost:8080 Redirect 1	1612215165025	1612215167262	OK	 
REQUEST	261		localhost:8080	1612215146734	1612215167500	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	261	END	1612215146734	1612215167501
REQUEST	256		localhost:8080	1612215146734	1612215167559	OK	 
REQUEST	204		localhost:8083	1612215146732	1612215167559	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	256	END	1612215146733	1612215167560
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	204	END	1612215146731	1612215167560
REQUEST	192		localhost:8081 Redirect 1	1612215166623	1612215167632	OK	 
REQUEST	303		localhost:8082 Redirect 1	1612215166623	1612215167632	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	192	END	1612215146731	1612215167632
REQUEST	179		localhost:8081 Redirect 1	1612215165094	1612215167633	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	179	END	1612215146731	1612215167633
REQUEST	421		localhost:8080 Redirect 1	1612215166686	1612215167695	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	421	END	1612215146741	1612215167695
REQUEST	115		localhost:8080 Redirect 1	1612215166686	1612215167701	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	115	END	1612215146728	1612215167701
REQUEST	332		localhost:8082 Redirect 1	1612215165160	1612215167708	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 21 with intensity 15	332	END	1612215146737	1612215167708
REQUEST	194		localhost:8081 Redirect 1	1612215166750	1612215167755	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	194	END	1612215146731	1612215167756
REQUEST	108		localhost:8080 Redirect 1	1612215164443	1612215168220	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	108	END	1612215146727	1612215168221
REQUEST	266		localhost:8080 Redirect 2	1612215167262	1612215168268	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 9 with intensity 1	266	END	1612215146734	1612215168268
REQUEST	431		localhost:8080 Redirect 2	1612215166207	1612215168354	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 23 with intensity 5	431	END	1612215146741	1612215168354
REQUEST	435		localhost:8084 Redirect 2	1612215166189	1612215168362	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 23 with intensity 5	435	END	1612215146741	1612215168362
REQUEST	19		localhost:8083 Redirect 2	1612215166079	1612215168585	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 23 with intensity 5	19	END	1612215146669	1612215168585
REQUEST	268		localhost:8083 Redirect 1	1612215166560	1612215168601	OK	 
REQUEST	303		localhost:8082 Redirect 2	1612215167632	1612215168648	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 23 with intensity 5	303	END	1612215146736	1612215168648
REQUEST	236		localhost:8083 Redirect 1	1612215165094	1612215168798	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	236	END	1612215146733	1612215168798
REQUEST	544		localhost:8084 Redirect 2	1612215166084	1612215168860	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 24 with intensity 3	544	END	1612215146745	1612215168860
REQUEST	268		localhost:8083 Redirect 2	1612215168601	1612215169610	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 24 with intensity 3	268	END	1612215146734	1612215169610
REQUEST	506		localhost:8083	1612215146744	1612215179813	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	506	END	1612215146743	1612215179813
REQUEST	250		localhost:8080	1612215146733	1612215179816	OK	 
